"no";"dong";"AptName";"code";"buildYear";"jibun";"lat";"lng";"img"
3266;"염창동";"여명";"11500";"2002";"242-10";"37.5551977";"126.8677";""
3267;"화곡동";"메종드로제";"11500";"2019";"926-3";"37.5288004";"126.8425348";""
3268;"화곡동";"화곡대진";"11500";"2006";"909-2";"37.5278358";"126.8456111";""
3269;"화곡동";"근상프리즘(342-35)";"11500";"2006";"342-35";"37.5312226";"126.8475287";""
3270;"화곡동";"지석";"11500";"2002";"926-4";"37.52875119999999";"126.8422041";""
3271;"화곡동";"한백아파트";"11500";"2003";"925-1";"37.5297285";"126.8426268";""
3272;"화곡동";"은하(400-60)";"11500";"2000";"400-60";"37.5380196";"126.8404088";""
3273;"화곡동";"위하우스아파트";"11500";"2016";"916-2";"37.5297181";"126.8434042";""
3274;"화곡동";"벨라팰리스";"11500";"2015";"343-71";"37.5316456";"126.8460027";""
3275;"화곡동";"진민그린상가(367-30)";"11500";"1996";"367-30";"37.5376157";"126.8409332";""
3276;"화곡동";"대진";"11500";"2002";"425-29";"37.5303385";"126.8409689";""
3277;"화곡동";"천우중앙";"11500";"2004";"1072-22";"37.5394499";"126.8360506";""
3278;"가양동";"보광드림타운";"11500";"2003";"448-10";"37.5603734";"126.8583587";""
3279;"가양동";"가양1차보람더하임";"11500";"2006";"1497";"37.5670463";"126.8486115";""
3280;"마곡동";"마곡엠밸리 1단지";"11500";"2014";"734";"37.5764888";"126.8307466";""
3281;"마곡동";"마곡엠밸리3단지";"11500";"2014";"736";"37.5764888";"126.8307466";""
3282;"내발산동";"낙원연립재건축조합아파트";"11500";"2001";"708-14";"37.5509529";"126.8349109";""
3283;"내발산동";"태승훼미리";"11500";"2004";"722-16";"37.5482324";"126.8351513";""
3284;"내발산동";"내안에이너스";"11500";"2004";"689-12";"37.5520859";"126.831025";""
3285;"내발산동";"신세계4차";"11500";"2004";"665-6";"37.5549115";"126.839425";""
3286;"내발산동";"새신아";"11500";"1996";"673-6";"37.55243979999999";"126.8405996";""
3287;"내발산동";"타워힐101동";"11500";"2002";"661-2";"37.5551137";"126.8433242";""
3288;"공항동";"스카이";"11500";"2000";"14-10";"37.5625386";"126.8137648";""
3289;"방화동";"마곡경남아너스빌";"11500";"2007";"888";"37.5702832";"126.8202709";""
3290;"방화동";"삼도";"11500";"2000";"140-2";"37.5774725";"126.8191057";""
3291;"방화동";"동부강서센트레빌3차(893-0)";"11500";"2009";"893";"37.5716997";"126.8161382";""
3292;"방화동";"삼성꽃마을";"11500";"1997";"858";"37.5720871";"126.8130881";""
3293;"방화동";"마곡승윤노블리안아파트";"11500";"2008";"892";"37.5712254";"126.8176354";""
3294;"염창동";"이너스5차동진";"11500";"2007";"304";"37.5524447";"126.874068";""
3295;"화곡동";"에스타워";"11500";"2017";"900-28";"37.5296756";"126.8455997";""
3296;"화곡동";"신원센스빌";"11500";"2002";"24-176";"37.5448622";"126.847235";""
3297;"화곡동";"계명(1075-31)";"11500";"2001";"1075-31";"37.540637";"126.8403988";""
3298;"화곡동";"동양하우징(899-4)";"11500";"2017";"899-4";"37.5300553";"126.8467456";""
3299;"화곡동";"우공팰리스102동";"11500";"2005";"1026-13";"37.54451";"126.8383211";""
3300;"화곡동";"동훈타마르(921-18)";"11500";"2011";"921-18";"37.53002439999999";"126.8404601";""
3301;"화곡동";"성재";"11500";"2002";"938-25";"37.52992709999999";"126.8398168";""
3302;"화곡동";"태경(347-13)";"11500";"2001";"347-13";"37.53222";"126.8429187";""
3303;"화곡동";"궁전(912-1) B동";"11500";"1998";"912-1";"37.5281245";"126.84362";""
3304;"화곡동";"화성파크빌";"11500";"2003";"24-123";"37.545881";"126.8460085";""
3305;"내발산동";"청솔샤르망1004동";"11500";"2005";"671-13";"37.5531392";"126.839431";""
3306;"내발산동";"수산오성";"11500";"2002";"721-3";"37.5486681";"126.8351072";""
3307;"내발산동";"청솔해오름";"11500";"2005";"660-1";"37.5563841";"126.8436859";""
3308;"방화동";"방신서광";"11500";"2003";"871";"37.5720209";"126.8106247";""
3309;"방화동";"길성그랑프리텔";"11500";"2002";"867";"37.5691495";"126.8162023";""
3310;"등촌동";"해태골든팰리스";"11500";"2009";"510-7";"37.5480287";"126.8625904";""
3311;"등촌동";"지엠벨리";"11500";"2019";"656-17";"37.5567845";"126.8532321";""
3312;"등촌동";"나성";"11500";"2003";"635-6";"37.554503";"126.862449";""
3313;"등촌동";"천우네오젠";"11500";"2007";"645-14";"37.5541764";"126.8618417";""
3314;"등촌동";"심미에셈빌";"11500";"2003";"634-13";"37.5538467";"126.8638125";""
3315;"화곡동";"덕현제왕타워";"11500";"2003";"1026-2";"37.545069";"126.8379073";""
3316;"화곡동";"진흥";"11500";"1992";"824-13";"37.5344442";"126.8583343";""
3317;"화곡동";"화곡6차보람쉬움";"11500";"2005";"1154";"37.5552578";"126.8508856";""
3318;"화곡동";"화곡삼익";"11500";"2001";"1141";"37.5294136";"126.8512607";""
3319;"화곡동";"태승훼밀리";"11500";"2003";"887-1";"37.52875480000001";"126.8510569";""
3320;"화곡동";"서부인터빌";"11500";"2002";"1074-18";"37.5409221";"126.8394212";""
3321;"화곡동";"동우(24-134)";"11500";"2001";"24-134";"37.5456492";"126.8459815";""
3322;"화곡동";"성제센트리움아파트";"11500";"2017";"143-11";"37.5412256";"126.8418924";""
3323;"화곡동";"탑건화곡동진선미";"11500";"2006";"786-9";"37.5299368";"126.8613695";""
3324;"화곡동";"세림";"11500";"2015";"899-2";"37.5302463";"126.8466522";""
3325;"화곡동";"살렘";"11500";"2002";"56-30";"37.5411787";"126.8509252";""
3326;"내발산동";"한서3차";"11500";"2004";"698-11";"37.5524118";"126.8339149";""
3327;"내발산동";"청솔수(711-6)";"11500";"2007";"711-6";"37.5500954";"126.8325613";""
3328;"내발산동";"예스빌";"11500";"2003";"687-2";"37.55272739999999";"126.8326594";""
3329;"방화동";"길훈";"11500";"1989";"201-1";"37.5688894";"126.8223542";""
3330;"방화동";"청성";"11500";"2002";"866";"37.5741472";"126.8119584";""
3331;"방화동";"경동팰리스힐";"11500";"2014";"898";"37.5764563";"126.813873";""
3332;"신도림동";"신도림 아르디에";"11530";"2018";"695";"37.5077345";"126.8805914";""
3333;"신도림동";"대림e-편한세상6";"11530";"2003";"648";"37.5055421";"126.8828721";""
3334;"신도림동";"미성";"11530";"1987";"290";"37.5072702";"126.8764944";""
3335;"신도림동";"신도림우성3";"11530";"1993";"637";"37.51289879999999";"126.8842669";""
3336;"신도림동";"신성은하수";"11530";"1997";"640";"37.5076263";"126.8871775";""
3337;"구로동";"구로두산";"11530";"1998";"1265";"37.4892609";"126.8892355";""
3338;"구로동";"극동";"11530";"1984";"314";"37.4909276";"126.8897943";""
3339;"구로동";"신구로자이";"11530";"2007";"501";"37.5000786";"126.8840596";""
3340;"구로동";"보광";"11530";"1984";"440";"37.4952178";"126.885809";""
3341;"구로동";"우원그린빌";"11530";"2001";"110-9";"37.50138889999999";"126.8888523";""
3342;"구로동";"신도림LG자이";"11530";"2004";"42";"37.5035444";"126.8921353";""
3343;"구로동";"주공2";"11530";"1987";"685-223";"37.4912871";"126.8768277";""
3344;"구로동";"우민늘푸른";"11530";"2004";"1279";"37.4880037";"126.8938235";""
3345;"구로동";"보람쉬움";"11530";"2003";"1271";"37.4867037";"126.8975051";""
3346;"구로동";"하나세인스톤2차";"11530";"2011";"97-4";"37.4964175";"126.8918855";""
3347;"구로동";"한신";"11530";"1988";"642-9";"37.4963276";"126.8738085";""
3348;"구로동";"구로2차순영웰라이빌";"11530";"2005";"97-2";"37.4960126";"126.8915624";""
3349;"구로동";"월드";"11530";"1998";"1262";"37.5054776";"126.8758845";""
3350;"구로동";"중앙하이츠(1269)";"11530";"2001";"1269";"37.4987734";"126.880477";""
3351;"구로동";"덕영드림";"11530";"2006";"1282";"37.50086";"126.8840785";""
3352;"구로동";"구로현대";"11530";"1992";"1256";"37.4883204";"126.8960849";""
3353;"구로동";"비즈트위트 레인보우";"11530";"2012";"44-5";"37.5022489";"126.8915799";""
3354;"구로동";"삼성래미안";"11530";"2004";"256-1";"37.4876957";"126.8918232";""
3355;"구로동";"대림오페라타워";"11530";"1996";"98";"37.4951149";"126.8894202";""
3356;"구로동";"구일우성";"11530";"1998";"1259";"37.4901992";"126.8768791";""
3357;"구로동";"우성(23)";"11530";"1985";"23";"37.5038828";"126.8890268";""
3358;"구로동";"대림역대성스카이렉스";"11530";"2006";"107-1";"37.4993727";"126.8909981";""
3359;"구로동";"현대로얄";"11530";"1987";"701-76";"37.486234";"126.8773862";""
3360;"구로동";"현대의보아파트";"11530";"1994";"642-33";"37.498215";"126.8761427";""
3361;"구로동";"그린플러스 구로 해담채2";"11530";"2013";"104-6";"37.4971353";"126.8913705";""
3362;"구로동";"유진빌라";"11530";"1996";"799-23";"37.4854793";"126.8879007";""
3363;"구로동";"새솔금호";"11530";"1996";"108-2";"37.4999834";"126.8904994";""
3364;"구로동";"한신휴플러스(1280-0)";"11530";"2007";"1280";"37.4885326";"126.8906507";""
3365;"구로동";"구로아트빌라3동";"11530";"1997";"806-9";"37.4859743";"126.8863092";""
3366;"구로동";"성삼하이츠";"11530";"2004";"1275";"37.49557100000001";"126.8927066";""
3367;"고척동";"성원";"11530";"1996";"322";"37.5017665";"126.8656359";""
3368;"고척동";"고척월드메르디앙";"11530";"2011";"343";"37.5028463";"126.8630534";""
3369;"고척동";"고척파크푸르지오";"11530";"2009";"339";"37.5075955";"126.8580851";""
3370;"고척동";"삼명";"11530";"1977";"97-3";"37.49933680000001";"126.8559626";""
3371;"고척동";"삼익1";"11530";"2001";"330";"37.5085506";"126.8529706";""
3372;"고척동";"청구";"11530";"1999";"326";"37.5014697";"126.8638173";""
3373;"고척동";"해피그린(171-24)";"11530";"2004";"172-24";"37.5051307";"126.8593373";""
3374;"고척동";"서울가든";"11530";"1989";"141-1";"37.502725";"126.8605614";""
3375;"고척동";"대우";"11530";"1999";"296";"37.5029114";"126.8556072";""
3376;"고척동";"양우";"11530";"2000";"328";"37.504842";"126.8566002";""
3377;"고척동";"삼익2";"11530";"2001";"331";"37.50748400000001";"126.8528975";""
3378;"고척동";"한일유앤아이";"11530";"2005";"337";"37.5079098";"126.8512827";""
3379;"고척동";"고척LIG리가2차";"11530";"2009";"340-1";"37.506043";"126.8620956";""
3380;"개봉동";"거성";"11530";"1988";"270-80";"37.4891561";"126.8509604";""
3381;"개봉동";"거성푸르뫼2";"11530";"1994";"60-82";"37.5000484";"126.8434526";""
3382;"개봉동";"청실";"11530";"1987";"175-8";"37.4954995";"126.8594363";""
3383;"개봉동";"한마을";"11530";"1999";"476";"37.4952998";"126.8625447";""
3384;"개봉동";"우성";"11530";"1995";"469";"37.5044961";"126.8436498";""
3385;"개봉동";"개봉푸르지오";"11530";"2014";"492";"37.4888722";"126.8557494";""
3386;"개봉동";"건양(346-33)";"11530";"2001";"346-33";"37.4882643";"126.8551556";""
3387;"개봉동";"개봉프라자";"11530";"1993";"361-1";"37.4859395";"126.8533853";""
3388;"개봉동";"개봉동현대아이파크";"11530";"2006";"489";"37.4899112";"126.8597938";""
3389;"개봉동";"동도센트리움(70-12)";"11530";"2002";"70-12";"37.49818990000001";"126.8466173";""
3390;"오류동";"금강(343)";"11530";"2003";"343";"37.4882212";"126.8323456";""
3391;"오류동";"동부(339)";"11530";"1999";"339";"37.49706490000001";"126.8487754";""
3392;"오류동";"경남아너스빌";"11530";"2003";"344";"37.4904484";"126.8397345";""
3393;"오류동";"금강";"11530";"1996";"335";"37.4932384";"126.8477836";""
3394;"오류동";"우림필유";"11530";"2005";"348";"37.4939258";"126.8468548";""
3395;"오류동";"동부골든";"11530";"1998";"338";"37.4992555";"126.8395869";""
3396;"오류동";"목화수목원 102동";"11530";"2003";"108-42";"37.488781";"126.8263721";""
3397;"오류동";"이좋은집";"11530";"2005";"46-1";"37.4948667";"126.8419912";""
3398;"오류동";"한신플러스타운";"11530";"2002";"341";"37.4983138";"126.8409518";""
3399;"궁동";"다청림(101동)";"11530";"2006";"182-4";"37.4983157";"126.8310903";""
3400;"온수동";"온수힐스테이트";"11530";"2010";"155";"37.4967367";"126.8209912";""
3401;"천왕동";"천왕이펜하우스1단지";"11530";"2011";"352";"37.4770716";"126.8339685";""
3402;"천왕동";"천왕연지타운2단지";"11530";"2014";"281";"37.4803813";"126.8415075";""
3403;"항동";"현대홈타운스위트";"11530";"2004";"233";"37.4842553";"126.8200612";""
3404;"신도림동";"대림2";"11530";"2001";"642";"37.5057794";"126.880714";""
3405;"신도림동";"신도림팰러티움";"11530";"2006";"412-3";"37.503866";"126.8818079";""
3406;"신도림동";"동아2";"11530";"2000";"644";"37.5085288";"126.8857118";""
3407;"신도림동";"신도림3차푸르지오";"11530";"2007";"435-10";"37.5066504";"126.8841144";""
3408;"신도림동";"디큐브시티";"11530";"2011";"692";"37.5084321";"126.8887332";""
3409;"구로동";"신도림롯데아파트";"11530";"1999";"1263";"37.5032924";"126.8841316";""
3410;"구로동";"성호메이플라워멤버스빌";"11530";"2002";"104-9";"37.4968668";"126.8913745";""
3411;"구로동";"비즈트위트 레드";"11530";"2016";"104-8";"37.497077";"126.8916869";""
3412;"구로동";"현대연예인";"11530";"1989";"685-70";"37.4928559";"126.8770213";""
3413;"구로동";"현대파크빌";"11530";"1999";"108";"37.5003438";"126.8899252";""
3414;"구로동";"신도림태영타운";"11530";"2000";"1267";"37.506086";"126.888665";""
3415;"구로동";"(771-30)";"11530";"1996";"771-30";"37.48735569999999";"126.8878559";""
3416;"구로동";"대림아르빌";"11530";"2003";"1273";"37.4903728";"126.8952948";""
3417;"구로동";"신도림로제리움";"11530";"2012";"43-1";"37.5034202";"126.8913918";""
3418;"구로동";"(777-3)두암호은리버빌";"11530";"2002";"777-3";"37.4871016";"126.8897718";""
3419;"구로동";"801-9";"11530";"1997";"801-9";"37.4853565";"126.887396";""
3420;"구로동";"성락";"11530";"1988";"145-23";"37.4886476";"126.8929173";""
3421;"구로동";"구로지웰";"11530";"2011";"1287";"37.4905581";"126.8863373";""
3422;"구로동";"(797-19)";"11530";"1995";"797-19";"37.4846352";"126.8891661";""
3423;"구로동";"(770-52)";"11530";"1996";"770-52";"37.48794";"126.8882781";""
3424;"구로동";"아스타빌";"11530";"2004";"108-4";"37.4995729";"126.8901504";""
3425;"구로동";"쌍용플래티넘노블";"11530";"2006";"46";"37.5009008";"126.8914709";""
3426;"구로동";"주공1";"11530";"1986";"685-222";"37.4929745";"126.8752803";""
3427;"구로동";"골드마인(가동)";"11530";"2004";"317-8";"37.4927702";"126.8885378";""
3428;"구로동";"(807-26)";"11530";"1996";"807-26";"37.4867122";"126.8859263";""
3429;"구로동";"럭키";"11530";"1992";"1257";"37.4918818";"126.8940162";""
3430;"고척동";"센츄리";"11530";"1994";"320";"37.5044635";"126.8621942";""
3431;"고척동";"산업인";"11530";"1976";"57-9";"37.504929";"126.866753";""
3432;"개봉동";"삼환";"11530";"1995";"470";"37.4947309";"126.8543072";""
3433;"개봉동";"한진";"11530";"2000";"478";"37.4846909";"126.8519255";""
3434;"개봉동";"비젼";"11530";"2000";"333-6";"37.4915221";"126.8521568";""
3435;"개봉동";"신개봉삼환";"11530";"2001";"170-30";"37.4966579";"126.8578083";""
3436;"개봉동";"현대";"11530";"2001";"481";"37.4919831";"126.8585354";""
3437;"개봉동";"영화 아이닉스";"11530";"2005";"488";"37.4826168";"126.8491577";""
3438;"오류동";"포스시티";"11530";"2014";"51-31";"37.4953872";"126.8435279";""
3439;"오류동";"썬앤빌";"11530";"2014";"34-13";"37.4969133";"126.8446963";""
3440;"오류동";"동선";"11530";"2004";"345";"37.4936096";"126.8394956";""
3441;"오류동";"오류동휘버스";"11530";"2006";"31-4";"37.4976361";"126.845815";""
3442;"오류동";"동부(336)";"11530";"1998";"336";"37.4969883";"126.8479454";""
3443;"오류동";"한백고은";"11530";"2005";"6-1";"37.4963597";"126.8396996";""
3444;"오류동";"다청림";"11530";"2013";"356";"37.5962968";"126.6232979";""
3445;"오류동";"더메디치";"11530";"2008";"350";"37.4878178";"126.8300055";""
3446;"궁동";"다청림102동(143-0)";"11530";"2012";"143";"37.5003952";"126.8308973";""
3447;"궁동";"뉴파인";"11530";"2007";"236-4";"37.496471";"126.8258785";""
3448;"신도림동";"동아3";"11530";"2000";"645";"37.5095183";"126.884195";""
3449;"신도림동";"대림e-편한세상5";"11530";"2003";"647";"37.5070328";"126.8807235";""
3450;"신도림동";"미성";"11530";"1989";"290";"37.5072702";"126.8764944";""
3451;"신도림동";"대림e-편한세상7차";"11530";"2004";"649";"37.5083837";"126.8826556";""
3452;"구로동";"다솜금호";"11530";"1995";"43-4";"37.5025146";"126.8919571";""
3453;"구로동";"신안타워";"11530";"1998";"100-8";"37.49578109999999";"126.8887906";""
3454;"구로동";"파인마루오피스텔";"11530";"2016";"98-12";"37.495212";"126.8902635";""
3455;"구로동";"신도림현대";"11530";"1994";"560";"37.504698";"126.8857552";""
3456;"구로동";"로제리움2차";"11530";"2014";"97";"37.4960439";"126.890958";""
3457;"구로동";"대림우성2";"11530";"1987";"120";"37.4940221";"126.8938625";""
3458;"구로동";"비즈트위트블루";"11530";"2012";"107-4";"37.4986207";"126.8911348";""
3459;"구로동";"(780-67)우정빌라";"11530";"1996";"780-67";"37.486842";"126.8889909";""
3460;"구로동";"(743-6)";"11530";"1996";"743-6";"37.4889425";"126.887284";""
3461;"구로동";"동원(796-61)";"11530";"1997";"796-61";"37.485175";"126.8885056";""
3462;"구로동";"(739-43)";"11530";"1971";"739-43";"37.4885349";"126.8859139";""
3463;"구로동";"(770-16)";"11530";"1997";"770-16";"37.4880654";"126.8883961";""
3464;"구로동";"(747-53)";"11530";"1999";"747-53";"37.4866553";"126.8865795";""
3465;"구로동";"한신빌라";"11530";"1997";"791-19";"37.4860158";"126.8890936";""
3466;"구로동";"(751-37)";"11530";"1996";"751-37";"37.4882697";"126.88732";""
